reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
e7ed3bb2-39a9-46c7-9976-cc260d7ecc44,Pingki Triana,https://play-lh.googleusercontent.com/a-/ALV-UjXSueQTzChDCQ7UQqdDhMv4QC8_PIzSgZaWaReTD3Y5UGR35y2J,Habis update kenapa malah gak bisa dibuka ya? Sampe akhirnya instal ulang dua kali tetep aja gak bisa dibuka. Aneh bgt,1,0,,2024-05-11 07:10:01,,,
837045ae-a263-4229-ba24-509488c6cf87,Agil Fire,https://play-lh.googleusercontent.com/a/ACg8ocL5FuCR9a7j9-zpHLml76xAWtnjsnPF4i8XhamD85YGdF-g1g=mo,Bng?kenapa akun saya tidak bisa muter bng? Padahal sudah di reset hp gua bng? Gua udh susah payh untuk bisa dapetin uang di apk ini tapi ? Ujung-ujung nya gak bisa😢😢😢 tolong di perbaikin ya bng yg buat apk ini😢😢,4,20,,2021-12-31 17:06:27,,,
4541d8e1-d817-4786-8be8-0d2ffd17c02c,Tandi Saputra,https://play-lh.googleusercontent.com/a-/ALV-UjWyMnDG4RFtSuMfa2mqdPumuyyeeQjgFfJ3NQIbiX9VMRqLikwu,Perlu ditingkatkan lagi sih.. seperti filter di Livestreaming dan di filter buat video tidak ada keterangan nama filter apa.. biar tahu sipenggunanya.. terimakasih itu aja sih,5,594,30.6.4,2023-08-04 23:38:41,,,30.6.4
6d1d1dfc-5fd9-4042-8f27-b2f86861a007,Rusli Johan,https://play-lh.googleusercontent.com/a-/ALV-UjVcSR7SCm68BI8I_XiDkYBGsE7ej3niOfl22lYjYJtLF3m_VqSd,Semenjak pakai tiktok makin banyak hal yang di buat lebih menarik dan banyak pilihan dari setiap photo atau video yang kita upload. Tiktok is the best pokoknya ..✌👋🤩,5,10,,2023-10-28 17:24:04,,,
c72d68fa-e160-4fbd-abbe-0ae6dcde922c,lena napoleao,https://play-lh.googleusercontent.com/a-/ALV-UjWp1Kb3IkTzHTIF0J5J2orI9eVJd739Dc0hD6GmESJCHTTHKlIQ,Bagus sekali ini tiktok,5,0,33.8.5,2024-04-30 07:49:42,,,33.8.5
37eb04ce-03ee-4d59-8559-6a4b865946c6,Elly Ermawati,https://play-lh.googleusercontent.com/a/ACg8ocKhzwxzYmjwYx5zya5zv0KztIbxAgvayBImRb283y5LdRbmnQ=mo,"Alhamdulillah,bnyk pljrn yg bisa kita petik dg adanya tiktok,yg ga tau jd tau,berbagi ilmu tnpa harus mrsa bosan.smg utk kdepannya tiktok smkin maju,prbnyak konten2 yg mendidik itu lbh bagus,jd pd saat ank2 ikut mng instal aplikasi ini,kita sbg org tua tidak was2.",5,260,22.2.4,2021-12-01 13:18:57,,,22.2.4
92408d5b-ac47-43c9-b3fc-aa50e0f9250e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tidak bisa masuk ke tik tok harus daftar lewat email atau nomer telpon tapi tetap tidak bisa masuk,kok benar benar gak bisa ya,sudah download lagi daftar lagi berulang ulang x tetap gak bisa menggunakan nya gagal terus",3,33,,2018-11-26 13:49:41,"Hi,  We apologize for the inconvenience caused. Please contact us through our app (go to your Profile page-top right button-Report a Problem. You can create a new account to contact us if you cannot log in). Your feedback is highly appreciated. Thanks for your support!",2018-11-22 14:54:32,
a68d04a1-9ced-48e2-8c03-dbe828593274,Dhifa Khoeru Rosyad,https://play-lh.googleusercontent.com/a-/ALV-UjXVvKxvYt75Uo6QTL_CpZa8Hzofmqyi9KM0nO6Tuepu6f-BAGs,"Buat kalian semua yang pengen download aplikasi tiktok,jangan pake yang ini,ini beda server,coba liat gambar-gambar yang tertera tampilan nya beda sama yang tiktok Indonesia,saya mohon jangan download aplikasi yang ini,cari aplikasi tiktok yang keliatan nya itu tiktok Indonesia,kayak ini itu tiktok luar negeri,apa-apa yang sedang trend tidak ada disini,liat kolom""tentang aplikasi ini"" itu semuanya bahsa Inggris kalo tiktok Indonesia semuanya bahasa Indonesia.... Segitu aja saran dari sayaaa...",1,12,,2021-02-08 14:55:39,,,
b721abed-0b17-4f88-a0ef-e6a7f4527cfa,norani norani,https://play-lh.googleusercontent.com/a/ACg8ocKYILL0DvrOZVjDBQcfrom92UJrbhQzGZTVW5dH50fdNTkEPg=mo,aku suka banget dengan tik tok,5,5,34.3.3,2024-04-14 23:53:43,,,34.3.3
b78d0f77-0bb4-404f-81d4-0d10703ea31d,Riyan Nilam,https://play-lh.googleusercontent.com/a/ACg8ocKJqUN1a5VeIY2tRkzbDJxdC78k54vOu7qz2glKrzaFp2H_Gw=mo,Bagus cuma sering lelet. Sampai tidak bisa loading,5,19,32.5.3,2023-12-17 17:53:12,,,32.5.3
8de6448c-8a0c-4871-bce9-1088729b7325,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya kecewa ketika musical.ly di gabung atau dirubah menjadi tiktok!! Terkesan jadi alay banget dan kurang mendidik.😡😡😡 tolong kembalikan musical.ly, jangan seenaknya tiktok donk main beli apklikasinya musical.ly Klau mau buat aplikasi khusus aja woi admin yg buat digabungkan tiktok dan musical.ly tapi tolong jangan pakai aplikasinya musical.ly donk woi sampai2 tiktok alay yg berkuasa!! 💣💣💣👿👿😤😤😡😡😡😡",1,17,5.1.0,2018-11-04 02:13:06,,,5.1.0
897f35d8-84de-4f3d-99a3-04e24cb9ea0f,Amalia 59,https://play-lh.googleusercontent.com/a/ACg8ocKzOSZF_44uWOaKCDv-9-NStdTctPZtPvitOhGFVBXK5IqeyQ=mo,"Tiktok sekarang knpa si, kalo di buka susah harus di uninstall dulu download lagi baru bisa kebuka lagi. Tolong di perbaiki lagi dong👍",1,11,,2023-09-26 15:39:56,,,
5d05be37-8298-4eef-9915-2281d8f47b6e,Fakhira Cute,https://play-lh.googleusercontent.com/a-/ALV-UjVgp9Lit70x6bFJ2sMZGIm7w8rPOOiFozitatzm7cOOySKr8GZg,Jelek banget aku mau bikin video aja ga bisa padahal WiFi aku nyala dan aman aman aja..adik aku juga main nya ga ada masalah...kok aku gini malah kemana mana??!! Cepet benerin donk!!,1,211,28.5.4,2023-03-05 11:52:24,,,28.5.4
32ed744b-7ad7-4ebb-8973-f75f37d09097,theresia yolanda,https://play-lh.googleusercontent.com/a-/ALV-UjVdj-xNGFuSr6VkpsO3Oo1LEI5ZindkJQn8NjM0xw122Bd4H48,"Tik tok aku gabisa di buat upload video baru pdhl udh 3 kali di coba tapi videonya ke hps trs pdhl aku udh lama pake tapi baru"" ini gabisa di upload videonya..itu ada mslh dg tik tok aku gak ya😭😭",3,8,,2021-07-27 14:26:10,,,
8c79c3b5-5ec3-482f-a13e-49b8f8840b24,Siti Aminah,https://play-lh.googleusercontent.com/a-/ALV-UjVWZkB2xV2Znu7Hl6hbx6v6CKwwdm18EA89AgKgWke1cjvrxJU,Aku pemula.. Baru banget.. Sejauh ini sangat asik.. tiktok punya sistem berbeda dari aplikasi lainya.. Seru banget..,5,282,28.4.4,2023-02-28 21:50:07,,,28.4.4
8cc9d95f-61d6-45cd-83ec-4b0310636dda,Jose Tilman,https://play-lh.googleusercontent.com/a/ACg8ocLZtyUIZkrN8ShgECNZJmflvcTVMBIIhQQkMySZnrSWlvr8=mo,Saya hnya ksih rating 1 krna pas saya buka untuk mendaftar tapi gak bisa apply nia langsung keluar saja mohon perbaiki yaa😨🙏 sya sudah dua kali copot apply nya pas mau daftar langsung keluar aja mohon perbaiki 😤😨🙏,1,4,,2024-01-24 13:41:53,,,
1a2fb5ad-eb8f-4827-b714-8632000f7152,Gea Prima,https://play-lh.googleusercontent.com/a-/ALV-UjUiVMJkmO97zSp0xsbYfWaICKsi3q__zGw10f_fi_WYfexX0t0b,"Tik tok tolong update buat filter urut , apabila music di klik , jadi kami bisa melihat mana video dari music tersebut yang baru",4,913,26.1.3,2022-09-15 06:25:12,,,26.1.3
5474e122-d78a-437e-9684-1ff03b2c1f7e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saya kasih bintang 3 aja,,,barang kali tik tok nya eror,,tiktok terkadang ada gangguan,klo tiktok nya lancar gx ada gangguan nanti saya kasih bintang lebih dri 5 hiiii😁",3,21,,2019-10-07 09:10:42,,,
978c4aa4-9b0b-4571-9e9a-566e0d1a20f9,IRHAM BIN ZAINUDIN,https://play-lh.googleusercontent.com/a-/ALV-UjUjv1IFU-DFtpPZ7InQLK_dX6A1YOKdDqJuoo-dJ35KudVa3No5,"Makasih sudah memberikan aku aplikasi sanget bagus,karena aplikasi tiktok ini jadi gk terasa kesepian lagi,banyak teman"" tempat berbagi cerita yg sangat menarik,aku selalu kasih yg terbaik dengn bintang 5👍🏻",5,1444,31.3.4,2023-09-20 19:19:35,,,31.3.4
c3050231-ad8c-4aeb-a227-a3d478b6fa98,Erno 07,https://play-lh.googleusercontent.com/a/ACg8ocKY6x3zGIdKlbV6UUhMuLhsiXSq0-fLNwJk9bTYY2YEtjQiZg=mo,Terima kasih tiktok Sangat sangat membantu,5,3,34.0.3,2024-04-02 16:33:50,,,34.0.3
a8d6216e-6d47-446b-a8a8-853a96f4c7f6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Pertamanya aku heran kenapa ada 2 tik tok padahal aku udh download tiktok yg satunya lagi..nah aku coba download yg ini ternyata ini itu apli musicaly yang udh dibeli sama tiktok...makasih banget karena aku skrng bisa ngehapusin aib aib aku,5,514,13.8.4,2019-11-19 14:37:39,,,13.8.4
88d652f3-6a4d-4bc5-bce2-523ca5809a05,Meta Meta,https://play-lh.googleusercontent.com/a-/ALV-UjW_ghy3I0_sCo3pRkWBfaE_2TadyLmGeZnshY0Vik6f48w4IzHyjg,"Mengapa aplikasi saya tidak bisa melangsungkan live, padahal umur saya sudah melampaui lebih dari 20 tahun, dan sampai sekarang pengikut saya pun sudah lebih dari 1000, tolong untuk aplikasi tiktok membuka akun saya agar say bisa membuat live.",2,994,26.7.5,2022-11-08 09:21:47,,,26.7.5
307c24c1-0529-4710-b3be-fe8c8055da58,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aq suka sama aplikasi ini. Cuman yang bikin kesell kalo ga di buka setiap hari berandanya jadi acak""an tolong lebih di kondisikan lagi ya min",5,796,15.4.2,2020-03-25 06:49:22,,,15.4.2
9fb42e1f-d1b1-4d42-9a05-be3291203fed,Nisa Salman,https://play-lh.googleusercontent.com/a-/ALV-UjUj1OVkcCbmguY6AP_H89EMIFTPVHI4yWjJAghmLp_jqy9r0unj,"Ak kecewa ama admin tiktok ,kenapa comenan orang yg menjelekkan presiden di loloskan sedangkan comen yg berkaitan dengan anis selalu di hapus,jadi admin it harus lelogo kelihatan bnget admin pendukung anis,maaf klau kata"" ku kurang sopan 🙏kecewa ja gtu",1,3,34.3.3,2024-04-16 23:16:57,,,34.3.3
948bde4f-dade-40a7-ad48-17f565864cd5,Aqshal Fath,https://play-lh.googleusercontent.com/a-/ALV-UjVanyJ7jhnGHigyUa1urb5gUaKOOvwI4mdtRc5-FnZixL21xUfm,"Terimakasih aplikasinya bagus banget bikin wawasanku tambah luas. Dari tiktok kita bisa belajar mana yang benar dan mana yang salah, tapi tergantung fyp sih",5,925,23.5.3,2022-03-15 11:59:12,,,23.5.3
0949a434-a00a-4893-991f-d305f518a860,Raisa Story,https://play-lh.googleusercontent.com/a/ACg8ocLVYhFZiGP5jn31z8QK9Hwp6TJgPXWprnbMSFdG0HfekZ7f-hVl=mo,"Dear tiktok. Saya suka sekali dengan aplikasinya, namun ada 1 yang kurang. Yaitu fitur menamai dan mengkategorikan vidio yang di save. Agar pengguna lebih mudah mensave vidio yang bermanfaat. Terima kasih. Saya harap ulasan saya dibaca dan fitur ini siap di luncurkan.",4,106,,2021-04-10 11:57:41,,,
c6a386ab-0298-48c9-bc25-bac7f809e270,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Suka banget sama app ini. Karna bisa menghibur di saat mood kumatt wkwk ❤ tp knpa kalau setiap klik lagu nya suka error yaaah,5,13,,2019-12-04 07:34:09,,,
7deedf5e-7a54-41aa-b0f5-f8b4216fbbb6,Suhaendi Hendi,https://play-lh.googleusercontent.com/a-/ALV-UjV08suhf6VVeiFKHr9q_Vhzl8lAqXRP700yVMCWNld03F2wMz9L,Aku tidak bisa berkata apa pun... karna aplikasi ini sangat bagus dan cocok untuk ku aku sangatt suka dan aku akan beri aplikasi ini 5 bintang jika ada bintang 6 aku akan kasih aplikasi ini bintang enam dan satu hal lagi.. bagi kamu yang baca ini kamu ga akan nyesel jika download aplikasi seru ini .. aku jamin 100% kamu ga akan nyesel.,5,11,,2020-10-24 10:24:11,,,
9a0f481d-a391-454e-abe1-ffd74cea3c1f,Eufragia Sousa,https://play-lh.googleusercontent.com/a/ACg8ocJUW8DPjcMpMWekhDheQPRbDX3ojF-Ajf0ehWE-_6RfpL_CIw=mo,Apknya sangat membosankan.. Knp saat saya buka apknya selalu tidak bisa dan selalu keterangan tidak ada koneksi internet padahal jaringan saya stabil 🥵🥵,1,365,29.6.4,2023-06-22 21:49:08,,,29.6.4
62265252-3506-450e-bbe2-706998be4213,Mmh Rizki,https://play-lh.googleusercontent.com/a/ACg8ocJKtEzmA86DopZ3iURaHtjeB2QmlECVFwSvFfYQ5e1OzOQAYQ=mo,Tolong bantu tiktok ga bisa ke buka lupa kata sandi Imel ga aktip,5,5,33.8.5,2024-03-15 02:28:54,,,33.8.5
8d3e5db8-9515-4117-b8ce-6ec5b20441a2,Nyai Siti Fatimah,https://play-lh.googleusercontent.com/a/ACg8ocKfPm_IBDmUdqNqClVgX4nFMsisuqPZLWCLHeQhenHrUP0spQ=mo,Keren abis mantap dah,5,4,34.0.3,2024-03-26 10:58:15,,,34.0.3
b20fd1c6-5238-4f8d-a7cc-e4fbbe0efcdf,yuli sabila,https://play-lh.googleusercontent.com/a/ACg8ocKIZgE6FKvHE19LjdoG_GEVrxOqZ3JJ0C8tpWdS6huFxDyiBQ=mo,kurang suka sama admin nya knpa kata2 kasar yg mnjatuhkan presiden sllu lolos,1,4,34.1.5,2024-04-05 18:14:56,,,34.1.5
0b1fdb04-633d-4a23-a14a-8842ce631623,Dhani Orlando,https://play-lh.googleusercontent.com/a-/ALV-UjXJDqS8bdmLX21aWw8SA7CKhaQ8BaxjKmfm18VKTJR3GXTfnnM,Tidak puas karena postingan selalu dihapus,1,3,34.2.3,2024-04-10 21:35:17,,,34.2.3
c8bbe27c-75c1-48e6-b883-334f7c78ba61,Nenk Ammara,https://play-lh.googleusercontent.com/a-/ALV-UjVwvYDSl-a67KJNaeHve2eh3svbVMBd8zePJJTZwZMsBG5LKco,Kenapa setiap saya komen selalu dihapus,1,4,34.1.5,2024-04-11 02:03:47,,,34.1.5
86108672-92a2-45ce-8d9b-2ac848e68089,Jani Canra,https://play-lh.googleusercontent.com/a/ACg8ocLtCgjrZY1siKa_BDaHfiA2wZfAaxI1K_g31zrSdXyTDghj=mo,Byisa nambah wawasan and hot hot....yess,3,3,33.6.3,2024-03-01 09:45:59,,,33.6.3
c8e01c05-a499-4aab-96fe-003037e3e85e,muh fahkri al khair,https://play-lh.googleusercontent.com/a-/ALV-UjUwYnLE1S39OXcG_tLcBk4ULe6cwQ34QbSTaMRBB1PeMOUJMiw-,aku sangat suka aplikasi ini,5,4,33.7.4,2024-04-08 07:23:34,,,33.7.4
2ab90259-2dba-409a-94d6-389655de85f7,Ati.maryati Arya,https://play-lh.googleusercontent.com/a/ACg8ocJllKLLA8QCAjEE4r0HtfkX_3xi1654ijmdJCFx38XB0XoBog=mo,Semoga lebih baik dan selalu bgus,5,5,34.1.5,2024-04-05 01:53:17,,,34.1.5
b93e2579-3936-4c4f-b9cb-825e916771f0,octavio costa nunes,https://play-lh.googleusercontent.com/a/ACg8ocLlAWtGz2D7K2s4CHBGuYoQZsFjMeS0zFJR_LLPG7OYAmoJnQ=mo,Apk sangat indah,5,2,34.0.3,2024-03-29 10:29:40,,,34.0.3
adf54a2d-f452-4c7d-a4e9-53068e2133e1,Fitriani Ekawati,https://play-lh.googleusercontent.com/a-/ALV-UjX8cyVzYag0s2Jj9D1ZMPJSM2oOMilF1idyFKaxit_JyG2cAxf8,Kok g ada fitur posting ulang sama tiktok shop?,3,3,33.4.3,2024-02-27 16:40:01,,,33.4.3
7faea66e-a67f-48f6-ac5f-fc11185d3c78,KING FOX,https://play-lh.googleusercontent.com/a-/ALV-UjUh_w7HOIf5e_Jc2FjabnnKXq9e6sKX8eV2i6k1eyQTG7sr6rI,Tolonglah tambahin fitur Upload hd di tiktok.jgn cuma di amerika atau di iphone itupun di phone nlbelum tentu .please saya konten kreator sangat membutuhkan.karna saya capek editing tapi tidak hd,2,614,25.2.4,2022-08-07 08:49:25,,,25.2.4
3f73b9a6-68c4-4a74-b50c-88ce441fbda6,kardi Madinah,https://play-lh.googleusercontent.com/a-/ALV-UjWRYUgHsrdZbkEexneIZv8lhLWZqSbtr1fmZWHc5P1Q-0dWPXc,Tik tok tidak netral,1,2,34.1.5,2024-04-04 00:42:13,,,34.1.5
4ab0e13f-bf01-48a5-9d84-6d4be5c6703d,Alc Dyna,https://play-lh.googleusercontent.com/a/ACg8ocLhjS0OM18cb-S63KyfhEBze5bWNCF7JauOVkPx3qEGzfd82w=mo,"Cba pihak mu profesional dikit,jgn main bend akun org seenk mu aj mentang² akun tersebut tdk menguntungkan pihakmu",1,4,33.9.4,2024-03-21 20:51:20,,,33.9.4
4afd96ce-e70f-4a47-a229-0d68784dcaeb,As As,https://play-lh.googleusercontent.com/a/ACg8ocKRgFNv1LKh4FqVyVnckjnWhdfH3ZWuTQjpSxB-19ZZ7hKAmg=mo,Efek tidak bisa d gunakan,1,2,34.1.3,2024-03-31 02:42:13,,,34.1.3
ca909e9b-ea5a-443c-9ffa-66567ca626d7,Nizam Alfaruq,https://play-lh.googleusercontent.com/a/ACg8ocK69Bm9Ei_es-lGfd7Hi31_ZawccNkaOLVZ_S3nZfKom7bfMg=mo,Sekarang udah bisa komen foto,5,5,33.8.5,2024-03-16 16:25:33,,,33.8.5
e45e39f2-fca5-41d5-a4da-561aa5b0b279,Ekho Chaky,https://play-lh.googleusercontent.com/a-/ALV-UjV6tWMTtKDt4CPq_kpiBm1M5UjIxyV7PudyEAWNnfC8HziqA1u5,"Susah banget mau top up coin nya, lainkali tolong donk d permudahh untuk proses top up nya biar kami pun betah pake aplikasinya...",1,2,,2024-04-17 03:47:20,,,
a8bebab2-c37f-4f85-baa0-296103a53ccb,Paya Ray,https://play-lh.googleusercontent.com/a-/ALV-UjUqdgLC1cXhJIw80T6Q_M18iXivs3Mb0OUySYbDFh7-_wCL7o8,Bagus sih Tapi kalo mau coba filter terbaru harus update dan itu membutuhkan waktu,5,0,30.7.4,2024-05-09 09:03:02,,,30.7.4
8ed0bc28-2159-4b49-b506-0bade6c140ee,Ma Ti,https://play-lh.googleusercontent.com/a/ACg8ocK7ksGs2MU_PBI_v2P3Qqmp1ZfUTaKQ1vRsFgDpvo8z9hiQ8w=mo,"Tidak bisa di download,padahal pakai wifi, ruang penyimpanan masih byk ruang",1,0,,2024-05-12 18:38:20,,,
7a61c2fb-951d-40d0-bf90-f6e30a3dd803,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Asalammualaikum nama saya syaila fairuzaSaya suka banget dengan aplikasi ini ,aplikasi ini menghibur saya saat lagi sendirian dan banyak video yang bisa di palajari semoga aplikasi ini menjadi aplikasi yang paling kita suka sedunia ya teman-teman😊😊😊😊😊😊😊😊😊",5,13,,2020-02-25 13:57:47,,,
001f8284-8893-4fa1-984e-5bb6ebd853c1,Isabela 031,https://play-lh.googleusercontent.com/a/ACg8ocLTE9jYJZwOId9eEF7KV8c3GiklWbDlOIyUDI3Hci4ILMIgKQ=mo,"Bermanfaat jika di gunakan untuk hal yg baik apalagi untuk menyebarkan dakwah, tausiah dan hal hal yang memberikan energi positif kepada seluruh pengguna tik tok. Terutama kepada ummat muslim sedunia. Thank's",5,1079,31.1.4,2023-09-11 03:15:27,,,31.1.4
c32d18b6-600e-44eb-970e-96b27990e17d,Eg Ry,https://play-lh.googleusercontent.com/a/ACg8ocJpBRd1le55zHuNk-r2nyhgMhTYjkNufAepLJubRTPbW1hBQA=mo,Sayang sekali ko lagu2 nya gk pada muncul,3,16,32.6.5,2023-12-24 01:01:16,,,32.6.5
1b4384b5-72de-4dda-9998-8b7bde4e9cc6,Deirzkma Deirzkma,https://play-lh.googleusercontent.com/a/ACg8ocL0h6YnMXvSNFthxIZaaAKE3FvqIxevAM0JCFWtni5Osq4aXw=mo,Saya sangat suka aplikasi ini tapi kenapa masih ada video yg seharus nya tidak boleh di tayang kan 😅😅😫😫soal nya kan di aplikasi ini masih ada anak kecil yg masih nonton aplikasi ini nanti bisa bisa jadi conto yg buruk,1,11,,2020-09-06 10:11:04,,,
bea80a3e-8dd7-4372-9e45-d9758516f61c,Safitri Utina,https://play-lh.googleusercontent.com/a/ACg8ocJ7jwEdFeKNeOZlP_S73kNTC7UJ36DqfvXuSpfdbOF8gwsLaA=mo,"Aplikasi ini sangat bagus, jika digunakan dengan baik tiktok akan jadi aplikasi terbaik untuk saling berkomunikasi dan berkarya sesuai minat dan bakat masing2 pengguna tiktok.",5,821,23.6.4,2022-03-20 13:08:28,,,23.6.4
40fa1504-e6bb-4f8b-b0d4-a968eed8ff07,agus saha,https://play-lh.googleusercontent.com/a-/ALV-UjXaaVp68UUkqOt2SHB54HetaEkg102Fw6OHoATCnsJtVRFQITnH,Belakang ini aplikasinya suka ngelek.Jadi Saya kasih bintang 2 dulu samapai aplikasinya berjalan normal seperti di belakanagn ini,2,18,32.4.3,2023-12-03 22:10:48,,,32.4.3
28527775-3769-4bf3-8e95-6f56c37e8b2c,Choi Chinta,https://play-lh.googleusercontent.com/a/ACg8ocJd7yXUd-IvLrmzfwO_WS0jjD16uCcxaMBykX9QwuX2iESNog=mo,Gatau kenapa kalo nonton live atau mau live suka lelet padahal kuota masih bnyk,1,12,33.2.5,2024-02-01 20:19:11,,,33.2.5
b340f8bf-67fa-4539-b9c9-a9db4757d377,Kokom Komariah,https://play-lh.googleusercontent.com/a-/ALV-UjW9hwO0LPQFWBjIE8pdAH0bWgm-1FTkqGvVUSZlAsxkUL417TTd,Menghibur banget untuk sya .selama bekerja diluar,5,19,32.4.3,2023-12-12 11:50:52,,,32.4.3
a4f9c275-beb7-4cec-bc1b-79dfb626f8f8,Gaspar do Rego,https://play-lh.googleusercontent.com/a-/ALV-UjXpkTp7wmb-4viR_zNqtKFggOkZtQ2dnXu9WWtYh219r_L3ZuHY,Sangat lama untuk bisa menginstal nya jadi saya tidak suka dengan aplikasi ini. 🤬🤝,2,9,32.7.6,2024-01-22 15:58:20,,,32.7.6
5ef8c049-8f0e-4f66-934a-7c8fe8c8cc9f,Sudjud Karyo bekti,https://play-lh.googleusercontent.com/a-/ALV-UjUkw3Pz-BFGu_w2mUrVcRjHgOIfsnV2hfsQUH0PRujMe6slkiU,Tiktok semakin lama semakin susah untuk di oprasikan.,1,18,32.3.5,2023-11-29 07:29:26,,,32.3.5
956d3f80-1d6d-47c3-a3ba-8247db4ae80b,Alhamdulillah Hirobbilalamin,https://play-lh.googleusercontent.com/a/ACg8ocL9cjVPGu-Sw-LI3jFC59vS7CKfHIOvyI3JLHJQQUijU4cZdA=mo,Ngleg fulllllll 24 jam gimna nih tiktok makin kedepan makin kurang bagus,1,11,33.2.5,2024-02-05 23:40:36,,,33.2.5
109ef04d-ac65-4053-a693-c71c0c6db16e,Alfiah Ssandi,https://play-lh.googleusercontent.com/a-/ALV-UjV78fB9DqI3liTOK20Hi5B9Zg73tj1q1u03iFV3KiUCgtbiF5o,Untuk live streaming sinyal nya putus putus,2,16,33.2.5,2024-02-02 18:56:54,,,33.2.5
2b90f8d5-4ca2-43c6-a36d-04ca89e943eb,Dini Mekkah,https://play-lh.googleusercontent.com/a/ACg8ocLU9POLyGvirALAI9OCEBGuPIpvMSwVPfd1q6D5FueUc4iP2A=mo,Ngk bisa bukak live selalu ngeleg padahal kuota banyak,1,12,33.1.4,2024-01-29 17:24:42,,,33.1.4
69bdcea8-a715-45a5-8c08-61697ec09ec3,Nazario Siqueira,https://play-lh.googleusercontent.com/a/ACg8ocI1H5Cgj04I-wY_UL3pRVqUqD4w39Lt4eEwpXUP-X1NOUekYw=mo,𝐀𝐩𝐥𝐢𝐤𝐚𝐬𝐢𝐧𝐲𝐚 𝐣𝐞𝐥𝐞𝐤 𝐛𝐚𝐧𝐠𝐚𝐭..........!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!….....…........................𝐓𝐚𝐩𝐢 𝐛𝐨𝐡𝐨𝐧𝐠..! 𝐀𝐩𝐥𝐢𝐤𝐚𝐬𝐢𝐧𝐲𝐚 𝐬𝐚𝐧𝐠𝐚𝐭 𝐛𝐚𝐠𝐮𝐬 𝐝𝐚𝐧 𝐬𝐚𝐧𝐠𝐚𝐭 𝐦𝐞𝐧𝐠𝐡𝐢𝐛𝐮𝐫👌,5,9,19.8.3,2022-03-25 07:12:10,,,19.8.3
7b3b40b9-e297-4934-b4d5-b19884e76f74,Santomi Sakiroh,https://play-lh.googleusercontent.com/a-/ALV-UjXYSigGCq-XoU0IHeTSnh-6LPClbBOt4eeTzjJ8pH2bnwXBBw68,Kenapa hari-hari ini di live engga bisa kirim korun atau gody bag ya awalnya aman dn normal sekarang ko susah tolong dong berbaiki lgi biar normal seperti biasa,5,17,32.6.4,2023-12-19 13:33:06,,,32.6.4
2b0994e6-3ac1-4d11-a5cf-1f3ad79d25e8,Vio Elma,https://play-lh.googleusercontent.com/a/ACg8ocLGMPlEr6dtzIX77AjG2ku7soN-glxL35vCF9iQNFwWj2xa8w=mo,Sangat menghibur tapi sayang aku pemula belom bisa live kaya orang2 di tiktok,5,13,32.4.3,2023-12-10 15:47:37,,,32.4.3
5a7a5095-43a3-41c7-ab15-aa33ed05f6d9,Andri YN,https://play-lh.googleusercontent.com/a/ACg8ocJmetLPh0wpy-A9v_2KBoRbND5GNe3uDsphCVNxTEh3mE8-rg=mo,Kurang koneksi smoga ditingkatkan lagi,3,15,32.3.4,2023-11-27 23:14:50,,,32.3.4
57428f9f-a8ea-4517-903d-4079ff6a2d95,Izam Rycko,https://play-lh.googleusercontent.com/a/ACg8ocJAWMGL2T5VWdwdfgyViRfFPGPRAsaiB24s770yAc-g4HJs-A=mo,"Cocok buat foto komen tapi ada yang ngemis like, follower, share, jangan bawa nama agama",5,16,32.5.3,2023-12-16 11:53:33,,,32.5.3
